ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS redshift,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
4311,SN 2007ko,316.09321,-0.898,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,2007-09-13 00:00:00,,,1237663542066152304,3,0.0445244214639845,316.093801799588,-0.898447808750841,20.02701,18.75342,17.62479,17.15819,16.80925,0.231592,0.09745959,0.01705148,0.01066713,0.01078867,0.02818701,0.025372
4310,SN 2007kn,312.03925,-1.01539,SN II,,Anon.           ,,,,,,,,0,1,,22,,2007-09-13 00:00:00,,,1237663542064382323,3,0.0530688911185132,312.038412969561,-1.01510380503703,24.18145,21.10034,20.06952,19.50419,19.17405,0.231391,1.838435,0.0796354,0.05584307,0.0497081,0.1430671,0.076644
4312,SN 2007kp,332.37329,0.73789,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,2007-09-13 00:00:00,,,1237663544220779290,3,0.00754013253996881,332.373364818745,0.7379909740081,23.2249,22.92581,21.94603,22.03418,22.08062,0.447935,0.5128422,0.193041,0.1394468,0.23722,0.7084663,0.087472
4308,SN 2007kl,41.21208,0.36483,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,2007-09-03 00:00:00,,,1237666408460452080,3,0.0832070748016933,41.2133759005487,0.365323843517579,21.60851,19.23553,17.99016,17.47245,17.0912,0.185754,0.4294015,0.02156812,0.01233629,0.01140754,0.03188233,0.013458
4307,SN 2007kk,55.59692,39.24178,SN Ia,,UGC 2828        ,,,,,,,,0,1,,18.3,,2007-09-28 00:00:00,,,1237661056357630515,3,0.0564984975205434,55.5957096071173,39.2418689750053,24.28362,22.5187,22.32575,22.52365,22.59264,-9999,0.6232733,0.1096013,0.1325906,0.1982269,0.4947046,-9999
4304,SN 2007kh,48.80042,43.17028,SN Ia,,Anon.           ,,,,,,,,0,1,,18.9,,2007-09-07 00:00:00,,,1237661060647356593,3,0.0052601401510444,48.8004946377661,43.1702112782991,24.41224,23.062,22.10174,21.45311,21.0147,0.611924,0.9005568,0.2067737,0.1214245,0.09720808,0.2643187,0.124102
4297,SN 2007ka,20.34458,-0.01481,SN Ia,,Anon.           ,,,,,,,,0,1,,21.1,,2007-09-05 00:00:00,,,1237666339190604259,3,0.00173277295121123,20.344599454339,-0.0148313437832057,23.0959,23.07607,22.64827,22.9364,21.61804,0.508364,0.5598511,0.2370878,0.1819993,0.3370495,0.4461882,0.136847
4300,SN 2007kd,141.49171,34.63314,SN Ia,,MCG +6-21-36    ,,,,,,,,0,1,,16.6,,2007-09-23 00:00:00,,,1237664871897170067,3,0.0116762377984754,141.491473488168,34.6331397316299,26.94346,21.2544,20.66817,18.65941,17.83949,-9999,2.007506,0.3470323,0.3007713,0.0737948,0.1236764,-9999
4295,SN 2007jz,20.98337,1.255,SN Ia,,Anon.           ,,,,,,,,0,1,,21.7,,2007-09-05 00:00:00,,,1237678617426985715,3,0.0221720600544563,20.9837307429965,1.25508051425402,22.26038,21.27493,20.10829,19.48943,19.09588,0.434987,0.3079706,0.05880591,0.03248971,0.026813,0.07018805,0.111537
4298,SN 2007kb,313.10296,0.27767,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,2007-09-13 00:00:00,,,1237663543675455376,3,0.04758653707871,313.10366910638,0.277314751151391,21.72466,20.36593,19.7043,19.18998,19.0608,0.140581,0.2510472,0.03270916,0.0361477,0.03385975,0.1169667,0.038578
4294,SN 2007jy,312.83929,0.39939,SN Ib,,Anon.           ,,,,,,,,0,1,,20.7,,2007-09-03 00:00:00,,,1237663543675323448,3,0.00417638875651072,312.839359493068,0.399394001256681,21.37514,20.17064,19.64526,19.27736,19.10113,0.112248,0.1171663,0.01899174,0.01890083,0.01989017,0.06959046,0.033101
4293,SN 2007jx,300.63675,0.37169,SN Ia,,Anon.           ,,,,,,,,0,1,,21,,2007-09-15 00:00:00,,,1237666408416414996,3,0.0479363159157849,300.637511258628,0.371932513069489,21.47896,19.74396,18.51531,17.89098,17.40609,0.174976,0.2600571,0.02241083,0.01292917,0.01053142,0.02678969,0.029123
4292,SN 2007jw,30.63642,-1.08917,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,2007-09-14 00:00:00,,,1237663782600180017,3,0.0469155168434153,30.6364823711166,-1.08994943466375,19.33497,17.86943,17.01552,16.56778,16.24784,0.124535,0.04045395,0.007292795,0.005220298,0.005052782,0.0109727,0.019138
4291,SN 2007jv,3.90379,-0.38933,SN Ia,,Anon.           ,,,,,,,,0,1,,21,,2007-09-14 00:00:00,,,1237663783662257166,6,0.0927950171052268,3.90505804583059,-0.388444531347675,25.65494,25.0974,22.84277,21.77033,21.03237,0,0.3716771,0.4625076,0.1689832,0.09204069,0.1859659,0
4290,SN 2007ju,2.96025,-0.33919,SN Ia,,Anon.           ,,,,,,,,0,1,,19.9,,2007-09-14 00:00:00,,,1237663783661797781,3,0.00961104611673347,2.96027110345214,-0.339348787929135,20.5779,19.3555,19.13626,18.9129,18.82,0.058126,0.1033086,0.0188924,0.02705771,0.02739419,0.1028029,0.026471
4289,SN 2007jt,37.13658,-1.04211,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2007-09-12 00:00:00,,,1237663237122687153,3,0.0432541075073277,37.1365006159688,-1.0428265191239,19.8638,18.68267,18.03093,17.70653,17.54965,0.132309,0.067816,0.01305952,0.01029424,0.01132474,0.03426052,0.02909
4285,SN 2007jp,356.17183,-0.03008,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2007-09-03 00:00:00,,,1237657190903513358,3,0.00188553052089147,356.171811002878,-0.0301050334189353,21.15485,20.15727,19.42134,19.07192,18.83528,0.210561,0.1161836,0.02237369,0.01824124,0.01882888,0.05598348,0.042156
4286,SN 2007jq,2.99421,0.99817,SN Ia,,Anon.           ,,,,,,,,0,1,,20.1,,2007-09-04 00:00:00,,,1237663278465941712,3,0.0469419704139431,2.9935102463979,0.997819871065456,22.49355,23.93701,21.79182,22.28714,21.20307,0.350015,0.2737466,0.4196071,0.1043146,0.2614332,0.3571754,0.074515
4288,SN 2007js,309.20279,0.09844,SN Ia,,Anon.           ,,,,,,,,0,1,,20.2,,2007-09-05 00:00:00,,,1237663479248192988,3,0.0152826079535252,309.202544846873,0.0985091185480451,19.99238,18.53547,17.74139,17.29397,16.9969,0.115004,0.06164379,0.008953165,0.007160196,0.006747459,0.01835105,0.022354
4287,SN 2007jr,35.73867,1.02575,SN Ia,,Anon.           ,,,,,,,,0,1,,18.8,,2007-09-04 00:00:00,,,1237678617433473241,3,0.00664773029071942,35.7387134259391,1.02564806651189,20.42994,19.54679,19.04219,18.67287,18.58857,0.153983,0.07323714,0.01669786,0.01415938,0.01571256,0.04688582,0.030479
4284,SN 2007jo,347.55242,-0.93142,SN Ia,,Anon.           ,,,,,,,,0,1,,20.6,,2007-09-03 00:00:00,,,1237656906349610204,3,0.074172765569653,347.552830469496,-0.932586096632823,23.67688,24.49207,24.59791,21.7429,22.31512,0.668479,0.8373773,0.6730727,0.7898999,0.1547703,0.7646998,0.131378
4281,SN 2007jl,322.32058,-1.00319,SN Ia,,Anon.           ,,,,,,,,0,1,,21.7,,2007-09-03 00:00:00,,,1237657189814960898,3,0.0469743101451445,322.321267422171,-1.00281511860471,22.39358,21.09924,20.03013,19.49811,18.99656,0.354687,0.388974,0.05988129,0.0372738,0.03504939,0.08669588,0.097575
4282,SN 2007jm,328.91079,-0.17675,SN IIn,,Anon.           ,,,,,,,,0,1,,20.5,,2007-09-03 00:00:00,,,1237663543145529375,6,0.0347778643578003,328.911325533463,-0.176528237026836,24.13835,21.66492,21.80639,21.60536,20.57495,0,0.8018203,0.0663955,0.1112313,0.1256025,0.2022721,0
4283,SN 2007jn,341.88329,0.41458,SN II,,Anon.           ,,,,,,,,0,1,,20.6,,2007-09-03 00:00:00,,,1237663543688036555,3,0.0734424680171021,341.882165804356,0.415064279976885,20.19419,19.14355,18.71663,18.48675,18.35132,0.063665,0.09700652,0.01731392,0.01962795,0.02503329,0.0807261,0.03634
4280,SN 2007jk,43.7735,-0.14744,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,2007-09-03 00:00:00,,,1237660339089899929,3,0.0605235049653454,43.7725223540914,-0.147688477584044,21.88496,20.08118,19.02675,18.55411,18.29144,0.18089,0.3245987,0.03047988,0.02058632,0.02140934,0.06639824,0.03665
4277,SN 2007jh,54.00642,1.10339,SN Ia,,Anon.           ,,,,,,,,0,1,,19.2,,2007-09-15 00:00:00,,,1237666302167810120,3,0.0827732663476373,54.0066259420252,1.10475410193143,17.03746,15.13097,14.19165,13.72039,13.395,0.031113,0.01378705,0.00235584,0.002003473,0.001992632,0.002976144,0.008233
4276,SN 2007jg,52.46175,0.05683,SN Ia,,Anon.           ,,,,,,,,0,1,,18.4,,2007-09-14 00:00:00,,,1237663238739985092,3,0.0556580245103925,52.4622475675978,0.0560471008463345,25.01731,23.44471,23.49747,22.5187,22.73279,0.248016,0.8196089,0.2473994,0.3631624,0.2966931,0.724762,0.189615
4278,SN 2007ji,9.7015,-0.17931,SN Ia,,Anon.           ,,,,,,,,0,1,,21.1,,2007-09-03 00:00:00,,,1237657190909476940,3,0.010682180653953,9.70133915674,-0.179233667576668,21.25705,19.75039,18.72431,18.23398,17.92785,0.202219,0.1402574,0.01861818,0.01177496,0.01070402,0.02893944,0.031463
4275,SN 2007jf,3.093,-1.10544,SN IIP,,Anon.           ,,,,,,,,0,1,,21,,2007-09-14 00:00:00,,,1237663275781652684,3,0.0511055504654299,3.09282653040873,-1.10627391438443,20.00707,18.73657,18.24089,17.93518,17.80947,0.075052,0.06611358,0.0122974,0.01107092,0.01256504,0.03949856,0.02305
4273,SN 2007jd,44.97237,1.16072,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,2007-09-05 00:00:00,,,1237678617974407254,6,0.0637349773627464,44.9733972405577,1.16044873628521,22.95275,25.11437,24.80202,24.3618,22.82689,0,0.4471985,0.6632669,0.8151296,0.7220522,0.5224519,0
4272,SN 2007jc,350.95258,-1.13614,SN I,,Anon.           ,,,,,,,,0,1,,20.2,,2007-09-04 00:00:00,,,1237663275776344397,3,0.00269299262950488,350.952561745302,-1.13618100487271,22.77939,20.91501,19.59724,19.13686,18.77071,0.236038,0.4776228,0.04926713,0.02205146,0.0227578,0.0597051,0.038465
4271,SN 2007jb,6.64079,0.04197,SN Ia,,Anon.           ,,,,,,,,0,1,,21.1,,2007-09-04 00:00:00,,,1237663784200307299,3,0.00344210243170358,6.64080742386715,0.0419153416123944,23.49973,22.12308,21.55814,21.94717,21.23682,0.364385,0.9817553,0.1517605,0.1387502,0.2874059,0.6261899,0.111056
4267,SN 2007iy,310.27483,-0.42211,SN Ia,,Anon.           ,,,,,,,,0,1,,22.9,,2007-09-03 00:00:00,,,1237663542600468524,3,0.0155119838727183,310.274605039502,-0.422237416118396,23.60819,22.93249,20.93927,20.33866,19.95411,0.38789,0.8483461,0.2028574,0.06068468,0.05629551,0.1543077,0.042912
4270,SN 2007ja,352.52287,0.72564,SN IIP,,Anon.           ,,,,,,,,0,1,,21.7,,2007-09-03 00:00:00,,,1237663462608076921,3,0.0960856992096791,352.523458606375,0.724150647572186,18.03432,16.83271,16.25595,15.85861,15.65773,0.079966,0.02393184,0.004710817,0.004093175,0.004437936,0.01050001,0.01309
4263,SN 2007iu,21.33379,8.90353,SN II,,Anon.           ,,,,,,,,0,1,,18.6,,2007-09-14 00:00:00,,,1237678905718014227,6,0.017595905839984,21.3340057872311,8.9037313845003,21.83719,20.52768,20.59932,19.31792,19.76814,0,0.2228186,0.02845724,0.04080002,0.02017267,0.101281,0
4261,SN 2007is,251.81079,40.24358,SN Ia,,UGC 10553       ,,,,,,,,0,1,,16.6,,2007-09-14 00:00:00,,,1237655129841270932,3,0.0555979567934391,251.81055101627,40.2444885000402,17.48398,24.74215,25.61123,24.50181,24.12399,-9999,0.03366833,14.21392,13.63063,15.34783,7.495064,-9999
4256,SN 2007in,17.057,18.74083,SN Ia,,Anon.           ,,,,,,,,0,1,,19.4,,2007-09-09 00:00:00,,,1237666091663950011,3,0.0539379329350663,17.0563851181924,18.7401451017125,20.27414,19.28442,19.32547,19.28827,19.8837,0.028456,0.06179131,0.01278865,0.01696762,0.02263456,0.1089287,0.041967
4253,SN 2007ik,339.72383,-1.16708,SN Ia,,Anon.           ,,,,,,,,0,1,,20.9,,2007-09-05 00:00:00,,,1237660024494883496,3,0.0156247547713696,339.723619133402,-1.16723286738827,21.47596,20.40148,19.83797,19.59071,19.50145,0.219105,0.2336912,0.04237652,0.03714578,0.04419119,0.1513445,0.073761
4254,SN 2007il,21.79062,14.77958,SN II,,IC 1704         ,,,,,,,,0,1,,18.4,,2007-09-10 00:00:00,,,1237649954404434069,6,0.0748173955632675,21.7893382440033,14.7794424660351,22.31784,20.85552,20.60083,20.39256,20.20005,0,0.2847681,0.04321418,0.04926891,0.05833353,0.1866163,0
4251,SN 2007ii,8.39188,0.98492,SN Ia,,Anon.           ,,,,,,,,0,1,,21,,2007-09-04 00:00:00,,,1237663716554899481,3,0.0156407091456306,8.39167846696409,0.984754622531595,21.34854,20.04872,19.49043,19.06982,19.22545,0.13963,0.214073,0.02880889,0.02647072,0.0275006,0.1059182,0.039255
4250,SN 2007ih,323.29487,-0.96014,SN Ia,,Anon.           ,,,,,,,,0,1,,20.8,,2007-09-03 00:00:00,,,1237666185626256736,3,0.0124071792051911,323.295060069709,-0.960058487848272,21.74557,20.54542,19.88206,19.51102,19.28302,0.171977,0.2500638,0.03681097,0.02915143,0.03515186,0.1053963,0.039505
4252,SN 2007ij,359.3415,0.10586,SN Ia,,Anon.           ,,,,,,,,0,1,,20.6,,2007-09-04 00:00:00,,,1237663784197096127,3,0.00650418718235352,359.341607528639,0.10587374291033,22.42732,21.60852,21.0694,20.92609,20.81029,0.220213,0.2527288,0.05888916,0.05524024,0.06616518,0.2528618,0.076077
4240,SN 2007hy,54.92637,1.09228,SN Ia,,Anon.           ,,,,,,,,0,1,,20.9,,2007-09-03 00:00:00,,,1237666302168203468,3,0.067408659534053,54.9274234782065,1.09267088253499,20.78834,18.4522,17.3468,16.85579,16.50871,0.127408,0.2511528,0.01416103,0.00862318,0.008710108,0.02110277,0.018495
4243,SN 2007ia,55.79192,0.10247,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,2007-09-04 00:00:00,,,1237663238741426375,3,0.0922930197895757,55.7918391175321,0.104006089052083,19.09208,17.77828,17.04349,16.62127,16.33734,0.106394,0.03855383,0.00654665,0.005251154,0.005133439,0.01345097,0.019855
4245,SN 2007ic,1.49158,1.10308,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,2007-09-05 00:00:00,,,1237657192516486014,3,0.0110986158825829,1.49175083251532,1.10315101783779,24.83529,23.18382,22.30295,22.62575,22.0561,-9999,1.164915,0.2404418,0.178356,0.3528066,0.6262184,-9999
4247,SN 2007ie,334.40287,0.61333,SN Ia,,Anon.           ,,,,,,,,0,1,,20.1,,2007-09-05 00:00:00,,,1237663479796138471,3,0.00591726043701724,334.402813400511,0.61324923510724,20.79246,19.84601,19.5016,19.28832,19.27337,0.094471,0.0822021,0.01832264,0.01823352,0.02347016,0.07649286,0.038092
4244,SN 2007ib,348.93567,0.45711,SN II,,Anon.           ,,,,,,,,0,1,,20.4,,2007-09-04 00:00:00,,,1237663277922910417,3,0.008200378986682,348.935561844672,0.457193562395706,22.43038,22.47459,22.38331,22.12178,22.29589,0.703689,0.2429395,0.1242191,0.1554712,0.1997701,0.6153575,0.177467
4239,SN 2007hx,31.61283,-0.89953,SN Ia,,Anon.           ,,,,,,,,0,1,,19.5,,2007-09-03 00:00:00,,,1237666406845644897,3,0.0727192740930254,31.6140072525404,-0.89924132613923,23.31683,21.69135,21.16599,20.98068,20.49184,0.196377,0.6165458,0.07306083,0.06671537,0.07933985,0.2004531,0.093861
4238,SN 2007hw,30.8965,0.78619,SN II,,Anon.           ,,,,,,,,0,1,,20.4,,2007-09-03 00:00:00,,,1237657071697526861,3,0.0597555763631991,30.895620307065,0.786657070939317,19.72066,18.90603,18.78687,18.6038,18.77255,0.068166,0.09566985,0.02166966,0.02803881,0.03703758,0.1433581,0.036107
4229,SN 2007hn,315.69521,-4.09033,SN Ib/c,,Anon.           ,,,,,,,,0,1,,18.6,,2007-08-31 00:00:00,,,1237680189892526591,3,0.0369486634441003,315.694970958547,-4.0897622208832,18.3124,16.98563,16.31015,15.95782,15.70263,0.043229,0.03607799,0.007438901,0.006725739,0.00758607,0.02647014,0.01542
4228,SN 2007hm,314.48112,-7.39003,SN II,,Anon.           ,,,,,,,,0,1,,18.3,,2007-08-31 00:00:00,,,1237652598488498716,6,0.01425254584944,314.480884389092,-7.38998719470103,21.85506,21.54144,21.25447,21.09143,22.2227,0,0.2549382,0.08836224,0.08445136,0.1033805,0.8040417,0
4234,SN 2007hs,257.91796,36.50103,SN II,,Anon.           ,,,,,,,,0,1,,19.4,,2007-09-02 00:00:00,,,1237654954282451778,3,0.0160947275830699,257.917869912649,36.5012882857203,24.82915,21.24787,20.83431,20.44831,23.84393,-9999,1.292151,0.0632616,0.06487633,0.08343492,0.7605036,-9999
4217,SN 2007hb,32.14175,29.23731,SN Ib/c,,NGC 819         ,,,,,,,,0,1,,19.5,,2007-08-24 00:00:00,,,1237679580548694107,6,0.0439166025692671,32.1417304177529,29.2365782561108,22.55272,21.70223,21.73538,24.3618,22.8269,0,0.5846242,0.1307178,0.175113,1.155558,1.22223,0
4214,SN 2007gz,342.01029,23.25494,SN II,,Anon.           ,,,,,,,,0,1,,19.6,,2007-08-20 00:00:00,,,1237666245222793322,3,0.0440133871562886,342.009933376433,23.2542836847429,19.72555,18.35988,17.68911,17.26213,17.1261,0.097697,0.07584541,0.009688406,0.007759718,0.007379658,0.02644251,0.022907
4213,SN 2007gy,357.80654,11.42192,SN IIn,,Anon.           ,,,,,,,,0,1,,18.5,,2007-08-19 00:00:00,,,1237678857933816153,6,0.0635647475129971,357.806661686156,11.4208673234648,22.56999,22.80385,23.46821,24.36178,22.82655,0,0.3483876,0.1621085,0.4668609,0.8623487,0.8456652,0
4209,SN 2007gu,343.42729,12.09844,SN Ia,,Anon.           ,,,,,,,,0,1,,19.5,,2007-08-16 00:00:00,,,1237678920197537994,3,0.0880264832692529,343.426055158196,12.0992734029153,19.30497,17.68248,16.8238,16.39924,16.06589,0.085495,0.05324719,0.006371887,0.004842514,0.005133766,0.01086278,0.020493
4211,SN 2007gw,182.89417,57.73775,SN II,,NGC 4161        ,,,,,,,,0,1,,16.7,,2007-08-24 00:00:00,,,1237658609829085291,6,0.0518493084710626,182.895035030407,57.7384804492482,20.70006,20.47634,20.97304,23.47482,22.8269,0,0.08753089,0.03453707,0.071523,0.7970858,0.816269,0
4210,SN 2007gv,24.77354,6.245,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,2007-08-19 00:00:00,,,1237667227682406523,6,0.018877815156505,24.7732504297702,6.24487298238153,25.59504,23.54394,23.56995,23.09881,21.02426,0,0.5653542,0.2359628,0.3997814,0.4404914,0.2565953,0
4207,SN 2007gs,333.00179,7.53036,SN II,,Anon.           ,,,,,,,,0,1,,18.5,,2007-08-15 00:00:00,,,1237669699445522700,3,0.0795505923411162,333.001095465192,7.52922696647072,21.84531,21.64456,21.76959,21.45584,21.30045,0.778122,0.194336,0.05710477,0.1077519,0.1243283,0.3644601,0.202227
4204,SN 2007gp,329.39829,8.01314,SN Ia,,Anon.           ,,,,,,,,0,1,,20.5,,2007-08-07 00:00:00,,,1237678854700270392,3,0.0333422257654897,329.398365512704,8.0125893501087,22.37404,21.22056,20.59452,20.37001,20.16748,0.228928,0.3402577,0.04772096,0.04079884,0.04488273,0.143677,0.082106
4201,SN 2007gm,304.82842,6.51981,SN II,,Anon.           ,,,,,,,,0,1,,19,,2007-08-05 00:00:00,,,1237666226977112829,6,0.0972095793494467,304.827307366616,6.52099445257705,24.46939,21.17625,19.57507,18.73871,18.27504,0,1.399347,0.04889606,0.01903483,0.01348308,0.02841037,0
4200,SN 2007gl,47.88837,-0.74631,SN Ib/c,,Anon.           ,,,,,,,,0,1,,18.8,,2007-08-03 00:00:00,,,1237663783144587487,3,0.0567459206164861,47.8885962247981,-0.74539168464141,18.06415,18.07154,17.70256,17.60437,25.09832,-9999,0.06441876,0.03257662,0.03583643,0.04933398,2.536002,-9999
4194,SN 2007gf,349.45296,22.98531,SN Ia,,Anon.           ,,,,,,,,0,1,,19.9,,2007-07-26 00:00:00,,,1237679479076684239,3,0.0848925208881567,349.453017129454,22.9838961025042,20.22957,18.9416,18.41407,18.20683,18.21989,0.048424,0.1296634,0.016267,0.01565327,0.02021626,0.07371901,0.027693
4196,SN 2007gh,32.6295,2.33314,SN II,,Anon.           ,,,,,,,,0,1,,19.1,,2007-07-29 00:00:00,,,1237678619042709850,6,0.00797155616414076,32.6295800170113,2.33303388933134,23.19604,22.51626,21.22159,21.75521,21.51382,0,0.4367749,0.09905937,0.04444179,0.09791844,0.3255537,0
4192,SN 2007gd,232.38117,7.99753,SN Ia,,Anon.           ,,,,,,,,0,1,,19.9,,2007-07-18 00:00:00,,,1237661949201285992,3,0.00965894066103555,232.381253635586,7.99766804277816,21.60588,20.59193,19.52936,19.08232,18.83751,0.307622,0.3431124,0.05769336,0.03155259,0.02793803,0.07420176,0.056532
4191,SN 2007gc,221.94717,30.47069,SN Ia,,Anon.           ,,,,,,,,0,1,,19.3,,2007-07-18 00:00:00,,,1237664852036289097,3,0.0226229573687895,221.947323646078,30.4710430292248,22.6771,20.43773,20.04524,19.95169,19.8791,0.143803,0.4490648,0.03322965,0.03744347,0.04875611,0.1666998,0.113037
4187,SN 2007fz,240.52254,29.72633,SN II,,Anon.           ,,,,,,,,0,1,,16.5,,2007-07-18 00:00:00,,,1237662620261810489,3,0.0865267424009249,240.521294786592,29.7272841413778,18.21002,17.17242,16.72803,16.49114,16.30893,0.026505,0.02415403,0.005280396,0.005162689,0.006287691,0.02105098,0.005296
4190,SN 2007gb,340.65554,28.31567,SN Ia,,Anon.           ,,,,,,,,0,1,,19.4,,2007-07-18 00:00:00,,,1237680333243351849,3,0.0706173635122465,340.65421882172,28.3158500973771,19.91947,18.62422,18.01837,17.69328,17.46131,0.090311,0.07620479,0.01189625,0.0109108,0.0154029,0.03715631,0.029789
4186,SN 2007fy,221.95612,29.50458,SN II,,Anon.           ,,,,,,,,0,1,,20,,2007-07-18 00:00:00,,,1237665102750875773,3,0.0626435192786991,221.95715349944,29.5040499006071,18.97626,18.64139,24.75236,24.30537,22.71054,-9999,0.08489919,0.02500057,4.460091,4.443064,4.992627,-9999
4184,SN 2007fw,230.28808,2.44064,SN IIn,,Anon.           ,,,,,,,,0,1,,19.5,,2007-07-14 00:00:00,,,1237651737389564530,3,0.0727839460044088,230.287405916344,2.43963105825817,20.02601,19.01743,18.57212,18.25538,18.12607,0.106694,0.08314642,0.0157933,0.01614511,0.02037859,0.06407221,0.030753
4185,SN 2007fx,313.9895,-5.69858,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,2007-07-14 00:00:00,,,1237652935642186491,6,0.0793254748967917,313.98828362488,-5.69804807584579,23.35511,20.93464,19.56592,18.19025,17.47839,0,0.5355528,0.04206655,0.01880767,0.01022301,0.01814497,0
4182,SN 2007fu,307.62033,-13.25969,SN Ia,,Anon.           ,,,,,,,,0,1,,19,,2007-07-13 00:00:00,,,1237668732533212538,3,0.0337253523753057,307.62006453558,-13.2601891797608,19.95812,18.88939,18.40286,18.10311,17.96982,0.09683,0.1105958,0.01703734,0.01516552,0.01888719,0.05637758,0.028087
4177,SN 2007fp,160.57587,-0.37733,SN II,,NGC 3340        ,,,,,,,,0,1,,16.3,,2007-02-26 00:00:00,,,1237654669740212259,3,0.061306834714464,160.574962553925,-0.37686030558726,15.40983,13.77564,13.14776,12.80023,12.55791,0.025425,0.006664231,0.001911437,0.001822089,0.001841145,0.002742932,0.008228
4179,SN 2007fr,324.28642,0.43717,SN Ia,,Anon.           ,,,,,,,,0,1,,18.9,,2007-07-14 00:00:00,,,1237663458316453099,3,0.0491077286249158,324.286802017797,0.437893844730475,19.62698,19.77193,18.91205,18.43871,17.93267,0.399719,0.2225125,0.1812475,0.08153964,0.09286384,0.1986594,0.075504
4170,SN 2007fi,236.07029,34.72047,SN Ia,,Anon.           ,,,,,,,,0,1,,19.7,,2007-07-05 00:00:00,,,1237661464912724932,6,0.0963143715430196,236.070293058157,34.7188647624424,25.16738,22.54477,20.94484,19.48517,18.67791,0,0.676406,0.0977668,0.03688458,0.01675938,0.03189716,0
4169,SN 2007fh,334.1735,21.31636,SN Ia,,Anon.           ,,,,,,,,0,1,,19.2,,2007-07-03 00:00:00,,,1237666433113851286,3,0.0235868490380186,334.173886445925,21.3162020990637,23.46402,21.77607,21.199,20.75278,20.9175,0.208456,0.7660249,0.07013489,0.06980598,0.07825661,0.3276348,0.084931
