ID,RA,DEC,Label,Redshift,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS distance,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS obj,SDSS run,SDSS rerun,SDSS field,SDSS camcol
5728,189.48896,34.01917,SN,,,,,,,,,0,1,,18.7,,1/7/2011 0:00,,,1.24E+18,3,0.121756533,189.4906101,34.01767085,17.22533,16.29495,16.17872,16.64518,17.09666,68,4552,301,125,1
5701,6.58012,-4.49511,SN,,,,,,,,,0,1,,15.8,,1/7/2011 0:00,,,1.24E+18,6,0.094589046,6.578747619,-4.494326776,24.63464,22.25788,21.2847,21.21745,21.03241,52,7881,301,66,5
5503,26.38296,25.53758,SN,,,,,,,,,0,1,,17.6,,10/17/2010 0:00,,,1.24E+18,3,0.049932077,26.38203849,25.53754531,25.92698,24.20308,22.81259,21.91076,21.50816,1239,8056,301,106,3
5471,346.45433,3.52239,SN,,,,,,,,,0,1,,18.9,,9/16/2010 0:00,,,1.24E+18,6,0.05912313,346.4536818,3.521646738,23.64651,23.25337,22.80671,24.34748,22.67445,74,7712,301,239,6
5463,256.20912,12.92678,SN,,,,,,,,,0,1,,19.1,,9/12/2010 0:00,,,1.24E+18,6,0.095027794,256.2079639,12.92566706,22.33135,23.39034,23.80843,24.3618,22.83937,1003,4600,301,120,4
5456,4.70837,-10.36128,SN,,,,,,,,,0,1,,17.1,,7/21/2010 0:00,,,1.24E+18,3,0.043047458,4.708959246,-10.36170281,16.79512,15.47189,14.76292,14.43574,14.3066,53,6361,301,73,6
5432,311.41462,-5.58661,SN,,,,,,,,,0,1,,16.6,,8/1/2010 0:00,,,1.24E+18,6,0.030564433,311.4147659,-5.587098267,24.5014,23.69836,21.89334,21.70319,22.00688,523,1659,301,41,4
5430,4.35708,-0.97714,SN,,,,,,,,,0,1,,16.8,,7/21/2010 0:00,,,1.24E+18,6,0.039467768,4.357444003,-0.976592062,22.37787,21.63295,21.44864,21.77667,22.39604,289,2728,301,442,1
5419,15.33808,31.51289,SN,,,,,,,,,0,1,,18.9,,7/11/2010 0:00,,,1.24E+18,3,0.032755221,15.33834847,31.51239437,22.00622,20.89775,21.68406,23.81907,22.8269,19,8150,301,124,2
5409,266.88504,64.02342,SN,,,,,,,,,0,1,,18.4,,7/2/2010 0:00,,,1.24E+18,6,0.077393553,266.887033,64.0224704,23.23421,23.39038,24.80203,22.26263,21.39007,281,6162,301,159,2
5372,343.58471,11.78186,SN,,,,,,,,,0,1,,18.4,,6/18/2010 0:00,,,1.24E+18,3,0.165780499,343.581953,11.78245159,16.95547,15.0441,14.05711,14.24148,13.04873,48,7787,301,94,4
5369,213.48642,31.54031,SN,,,,,,,,,0,1,,19.2,,6/15/2010 0:00,,,1.24E+18,3,0.038781018,213.4856754,31.54018711,20.38042,19.38215,18.94787,18.69401,18.45507,265,4570,301,42,3
5368,223.53204,42.5485,SN,,,,,,,,,0,1,,17.5,,6/12/2010 0:00,,,1.24E+18,3,0.024700462,223.5321424,42.5480953,19.12703,17.93082,17.48471,17.24767,17.04647,259,3664,301,86,3
5364,205.07496,26.35331,SN,,,,,,,,,0,1,,19,,6/14/2010 0:00,,,1.24E+18,3,0.009330169,205.0750126,26.3534582,18.06304,17.42623,17.75079,18.28027,23.02731,254,4670,301,55,4
5329,195.13096,41.74567,SN,,,,,,,,,0,1,,18.3,,5/5/2010 0:00,,,1.24E+18,3,0.01877267,195.1313754,41.74571263,21.79778,21.30792,20.99941,21.0421,21.2394,543,3840,301,225,3
5325,161.20842,6.60147,SN,,,,,,,,,0,1,,19.2,,3/15/2010 0:00,,,1.24E+18,3,0.047049873,161.207658,6.601265214,21.85017,21.14841,21.33002,21.32696,22.60688,122,2986,301,284,3
5316,211.04704,33.30617,SN,,,,,,,,,0,1,,16.1,,4/25/2010 0:00,,,1.24E+18,3,0.130627588,211.0452993,33.30778975,16.37502,14.61025,13.79631,13.39808,13.12107,71,4007,301,42,1
5297,185.42275,40.85533,SN,,,,,,,,,0,1,,17.5,,4/15/2010 0:00,,,1.24E+18,6,0.045193209,185.4218226,40.85560434,24.9028,23.15264,23.01673,23.08116,23.03534,71,3900,301,377,6
5282,184.90637,46.03222,SN,,,,,,,,,0,1,,22.7,,1/16/2010 0:00,,,1.24E+18,3,0.024982814,184.9058625,46.03244186,19.31403,18.10048,17.6911,17.3999,17.26124,93,3818,301,169,6
5274,259.05117,31.79344,SN,,,,,,,,,0,1,,18.3,,3/19/2010 0:00,,,1.24E+18,3,0.073455317,259.052537,31.79382583,23.30129,22.59491,22.88541,19.11819,19.27007,292,2335,301,103,5
5255,240.5565,15.93856,SN,,,,,,,,,0,1,,16,,2/18/2010 0:00,,,1.24E+18,3,0.096683604,240.5552242,15.9375152,16.86056,15.13123,14.34532,13.94812,13.667,96,4678,301,257,6
5332,157.9345,46.66806,SN,,,,,,,,,0,1,,17,,1/10/2010 0:00,,,1.24E+18,3,0.013876306,157.9341639,46.66807693,21.31261,20.91565,21.18345,21.50716,22.10316,203,2964,301,200,3
5233,35.15704,2.40408,SN,,,,,,,,,0,1,,18.7,,12/15/2009 0:00,,,1.24E+18,6,0.030648345,35.15700719,2.403570247,23.81644,23.54,23.58327,23.73818,22.66603,340,8039,301,52,4
5210,167.69325,12.02072,SN,,,,,,,,,0,1,,17.8,,12/24/2009 0:00,,,1.24E+18,6,0.190874163,167.6899974,12.02071459,20.85059,20.64834,20.68505,21.59644,20.54317,69,3804,301,69,4
5189,162.1095,12.53411,SN,,,,,,,,,0,1,,16.5,,12/4/2009 0:00,,,1.24E+18,6,0.079730909,162.1097181,12.53542168,23.81132,21.29503,24.80203,24.3618,22.82691,78,3538,301,295,6
5177,162.81071,5.84969,SN,,,,,,,,,0,1,,15.1,,11/23/2009 0:00,,,1.24E+18,3,0.095573821,162.8099569,5.851095738,13.57196,13.11907,13.82512,13.8515,13.59684,55,2986,301,295,1
5128,318.04071,-1.47569,SN,,,,,,,,,0,1,,17.3,,10/17/2009 0:00,,,1.24E+18,6,0.023209113,318.0403915,-1.475909665,23.41368,21.60389,21.90655,21.84037,21.21964,289,7778,301,36,4
5127,114.40317,41.94914,SN,,,,,,,,,0,1,,18.3,,10/3/2009 0:00,,,1.24E+18,3,0.076326779,114.4014714,41.94928964,23.55401,22.68907,23.02211,22.97148,22.59674,85,6573,301,210,6
5108,7.4835,-4.58075,SN,,,,,,,,,0,1,,18.4,,9/19/2009 0:00,,,1.24E+18,6,0.140385325,7.484844628,-4.582667803,24.15832,25.11468,24.39263,22.13593,22.22236,151,7824,301,366,4
5095,246.71837,51.55667,SN,,,,,,,,,0,1,,19,,8/25/2009 0:00,,,1.24E+18,6,0.077869994,246.7204407,51.55650605,22.77427,22.09727,22.32266,23.0701,22.82689,293,4679,301,103,2
5094,42.54838,47.05194,SN,,,,,,,,,0,1,,18.1,,8/13/2009 0:00,,,1.24E+18,6,0.07639339,42.54651776,47.05183413,24.07804,23.1138,23.62152,23.77537,22.68639,62,3628,301,55,6
5060,341.442,11.13286,SN,,,,,,,,,0,1,,19.1,,6/26/2009 0:00,,,1.24E+18,3,0.075958334,341.4409993,11.13206091,17.26916,24.4559,23.19866,24.11265,22.4602,268,7787,301,80,3
5026,165.81683,-16.76936,SN,,,,,,,,,0,1,,17.4,,6/9/2009 0:00,,,1.24E+18,6,0.09902832,165.8184415,-16.76877419,22.53929,23.94095,22.8813,24.3618,22.82691,115,5976,301,55,5
5001,251.89504,49.83344,SN,,,,,,,,,0,1,,18.1,,5/17/2009 0:00,,,1.24E+18,3,0.016765386,251.8954641,49.83349712,17.73255,16.57899,15.86779,15.47217,15.16879,43,4682,301,153,2
4946,181.39208,50.5385,SN,,,,,,,,,0,1,,13.7,,4/13/2009 0:00,,,1.24E+18,3,0.053345505,181.3925396,50.53933974,14.13947,12.52607,11.61287,11.10196,10.76769,14,3059,301,138,5
4937,175.55783,10.64833,SN,,,,,,,,,0,1,,20.3,,3/27/2009 0:00,,,1.24E+18,3,0.010016925,175.5576657,10.64828763,21.50259,20.27408,19.40137,19.02339,18.84824,55,3525,301,138,5
4935,198.84646,46.41928,SN,,,,,,,,,0,1,,17.9,,3/26/2009 0:00,,,1.24E+18,3,0.145093607,198.8495647,46.42040555,17.47668,16.0853,15.44708,15.10103,14.86983,106,3699,301,85,3
4932,176.70883,11.79869,SN,,,,,,,,,0,1,,19.6,,3/25/2009 0:00,,,1.24E+18,3,0.066885503,176.7098321,11.79921965,20.45837,19.18352,18.72356,18.43952,18.39351,222,3836,301,187,2
4913,168.48425,4.29958,SN,,,,,,,,,0,1,,18.5,,3/29/2009 0:00,,,1.24E+18,3,0.170133308,168.4870877,4.299762315,24.33388,23.66327,22.64248,22.55083,21.58128,1222,2126,301,329,2
4900,229.13121,54.45983,SN,,,,,,,,,0,1,,18.4,,3/17/2009 0:00,,,1.24E+18,3,0.075533889,229.1307576,54.45859888,17.47371,16.37852,15.99352,15.76544,15.59401,148,2299,301,215,4
4899,213.93037,16.19975,SN,,,,,,,,,0,1,,18.6,,3/17/2009 0:00,,,1.24E+18,6,0.022501909,213.9302885,16.19938322,21.37749,20.88696,21.18456,21.34423,22.13373,55,5322,301,29,5
4898,214.7445,35.38781,SN,,,,,,,,,0,1,,19.2,,3/17/2009 0:00,,,1.24E+18,3,0.02483471,214.7441002,35.38755483,19.98138,18.51121,17.872,17.56707,17.3009,128,3900,301,534,2
4886,267.09571,54.14853,SN,,,,,,,,,0,1,,16.4,,3/20/2009 0:00,,,1.24E+18,6,0.054570911,267.0941805,54.14837258,22.1611,21.69085,22.0139,22.54512,21.79865,397,2582,301,234,2
4881,206.61117,46.10253,SN,,,,,,,,,0,1,,16.5,,3/11/2009 0:00,,,1.24E+18,3,0.187499429,206.6082715,46.10013704,24.63466,25.11437,23.68565,21.95227,21.46318,66,3716,301,137,5
4867,30.90154,24.07803,SN,,,,,,,,,0,1,,15,,2/16/2009 0:00,,,1.24E+18,3,0.144958939,30.9016751,24.08044283,23.18019,22.24329,21.73404,22.03135,22.87954,36,7937,301,238,1
4812,153.25342,17.03592,SN,,,,,,,,,0,1,,18.7,,12/3/2008 0:00,,,1.24E+18,6,0.040054252,153.2538188,17.03646795,21.61701,20.50883,20.19326,20.04655,19.96019,50,5312,301,140,3
4782,18.42288,4.78833,SN,,,,,,,,,0,1,,17.7,,10/30/2008 0:00,,,1.24E+18,6,0.013029152,18.42269988,4.788207772,25.04238,19.08369,18.04044,17.91197,17.93298,136,7718,301,111,3
4770,41.00137,5.42856,SN,,,,,,,,,0,1,,17.5,,10/12/2008 0:00,,,1.24E+18,3,0.077171456,41.00159019,5.429827374,15.92524,14.78922,14.28565,14.02717,13.83354,25,5065,301,147,2
4767,146.13083,55.75864,SN,,,,,,,,,0,1,,16.7,,10/9/2008 0:00,,,1.24E+18,6,0.059845425,146.1325602,55.75885705,22.40133,22.73797,22.10498,22.78617,22.42631,171,2074,301,167,3
4765,20.18346,14.69361,SN,,,,,,,,,0,1,,18.8,,9/27/2008 0:00,,,1.24E+18,6,0.089421029,20.18396093,14.69501938,23.35067,22.60217,22.22158,20.66692,21.59532,145,1035,301,96,4
4729,240.75871,39.64561,SN,,,,,,,,,0,1,,17.6,,8/10/2008 0:00,,,1.24E+18,6,0.074155537,240.7602915,39.64582129,21.0369,20.78248,20.71708,20.90455,21.04471,37,3180,301,215,5
4726,179.20471,54.45714,SN,,,,,,,,,0,1,,18.1,,4/26/2008 0:00,,,1.24E+18,3,0.137178395,179.2076474,54.4586604,25.47956,23.05276,23.13134,21.63154,21.00442,696,3103,301,134,3
4717,6.99692,30.76353,SN,,,,,,,,,0,1,,18.8,,7/27/2008 0:00,,,1.24E+18,3,0.113468872,6.998185306,30.76507736,17.80124,15.42884,14.48328,13.97671,13.53227,118,8151,301,85,5
4706,200.79967,43.09286,SN,,,,,,,,,0,1,,17.4,,7/2/2008 0:00,,,1.24E+18,3,0.038648097,200.7994413,43.09223789,22.10621,21.21887,20.98318,20.82708,21.03255,47,3818,301,246,2
4703,210.23446,41.00806,SN,,,,,,,,,0,1,,17.2,,7/2/2008 0:00,,,1.24E+18,3,0.042161862,210.2349314,41.00745398,16.6488,15.63618,15.33257,15.18445,15.10458,174,3818,301,294,1
4695,196.30617,31.99317,SN,,,,,,,,,0,1,,18.4,,6/20/2008 0:00,,,1.24E+18,3,0.033168469,196.3059283,31.9936834,24.84579,21.92231,24.80202,24.36181,22.82687,40,4599,301,165,3
4662,359.19175,-2.6385,SN,,,,,,,,,0,1,,17.1,,5/9/2008 0:00,,,1.24E+18,6,0.102025968,359.1903965,-2.637468802,24.34841,24.41863,24.55273,23.86313,21.91487,79,6361,301,11,2
4661,309.72717,-5.63678,SN,,,,,,,,,0,1,,18.1,,5/11/2008 0:00,,,1.24E+18,3,0.11083149,309.7290082,-5.637036548,22.96202,20.76121,20.37749,20.28817,20.16149,332,1737,301,16,4
4650,223.6625,42.02292,SN,,,,,,,,,0,1,,15.5,,4/22/2008 0:00,,,1.24E+18,3,0.077812441,223.6636484,42.02389678,15.60363,14.64643,14.298,14.10479,13.93269,58,3664,301,88,2
4640,184.10592,47.02792,SN,,,,,,,,,0,1,,16.5,,3/31/2008 0:00,,,1.24E+18,3,0.031497028,184.1053374,47.02826335,17.32409,16.04054,16.08362,15.30525,16.48886,171,3716,301,34,2
4638,217.54925,27.53489,SN,,,,,,,,,0,1,,16.2,,3/25/2008 0:00,,,1.24E+18,3,0.003121793,217.5493062,27.5349051,21.46888,21.05594,21.54667,22.83883,22.8269,103,4628,301,26,2
4636,177.94917,46.87494,SN,,,,,,,,,0,1,,18.8,,3/12/2008 0:00,,,1.24E+18,6,0.0468454,177.9499334,46.87435927,21.5806,21.50644,21.8187,23.13157,22.60227,204,3698,301,137,3
4634,130.19229,-4.11928,SN,,,,,,,,,0,1,,16.3,,3/23/2008 0:00,,,1.24E+18,6,0.181980781,130.1897552,-4.11760458,17.3244,16.15244,15.68529,15.48127,15.39135,28,6749,301,81,1
4611,41.53012,-7.64272,SN,,,,,,,,,0,1,,17.6,,2/13/2008 0:00,,,1.24E+18,3,0.072505875,41.53133926,-7.642716059,24.91573,23.3572,22.76848,21.54478,20.51834,113,1869,301,109,4
4610,47.355,80.13011,SN,,,,,,,,,0,1,,18.5,,2/12/2008 0:00,,,1.24E+18,6,0.038801296,47.35133584,80.129956,21.40854,20.72965,20.32255,20.02709,19.96804,298,5960,301,120,6
4600,189.47262,34.02667,SN,,,,,,,,,0,1,,18.9,,2/7/2008 0:00,,,1.24E+18,6,0.016962911,189.4729587,34.02670381,22.41364,21.35394,20.73212,20.73947,20.33954,78,4552,301,125,1
4855,209.95112,40.381,SN,,,,,,,,,0,1,,18.4,,1/20/2008 0:00,,,1.24E+18,3,0.119532003,209.9490472,40.38221479,16.62562,15.00618,14.41036,14.1134,14.08556,35,3893,301,300,5
4848,184.98242,5.33925,SN,,,,,,,,,0,1,,17.8,,1/17/2008 0:00,,,1.24E+18,3,0.138975934,184.9847251,5.339562393,24.97012,25.04074,25.1223,24.54401,14.58386,173,2126,301,439,4
4815,179.04025,60.52542,SN,,,,,,,,,0,1,,19.3,,1/15/2008 0:00,,,1.24E+18,6,0.035093229,179.0390687,60.52535463,22.53256,21.64533,21.05625,20.95096,20.43211,45,2989,301,22,5
4560,18.52175,-0.60711,SN,,,,,,,,,0,1,,0,,11/5/2007 0:00,,,1.24E+18,3,0.167933343,18.52402569,-0.605480393,22.61882,23.33533,22.37878,21.62213,21.44039,926,4858,301,478,2
4553,37.06162,-8.60894,SN,,,,,,,,,0,1,,0,,10/10/2007 0:00,,,1.24E+18,3,0.083271734,37.06109756,-8.60765185,18.59394,17.44803,16.74767,16.3866,16.1024,159,6572,301,146,3
4538,31.75096,-5.10228,SN,,,,,,,,,0,1,,0,,10/2/2007 0:00,,,1.24E+18,3,0.11293751,31.74915909,-5.102850438,18.23422,16.97983,16.47713,16.18333,15.99346,172,7881,301,233,2
4537,18.85829,0.81847,SN,,,,,,,,,0,1,,0,,10/2/2007 0:00,,,1.24E+18,3,0.017432171,18.85850028,0.818269492,21.43627,20.58312,19.97421,19.68027,19.26954,308,4128,301,249,5
4536,17.53854,-0.70222,SN,,,,,,,,,0,1,,0,,10/2/2007 0:00,,,1.24E+18,6,0.05503757,17.53878769,-0.701336777,23.06287,23.4039,22.84842,23.56154,22.82695,172,4263,301,233,2
4523,21.77187,1.21514,SN,,,,,,,,,0,1,,21.9,,11/17/2007 0:00,,,1.24E+18,3,0.002150316,21.77189543,1.215165262,24.06021,22.19421,21.72763,20.9123,20.94661,617,7717,301,475,1
4480,338.78296,-1.11042,SN,,,,,,,,,0,1,,21.9,,11/4/2007 0:00,,,1.24E+18,3,0.080335335,338.7822219,-1.1093028,19.75705,18.27202,17.53413,17.12207,16.84564,377,3388,301,178,1
4460,14.82804,-0.94706,SN,,,,,,,,,0,1,,20.2,,11/8/2007 0:00,,,1.24E+18,3,0.169959742,14.82546131,-0.948233088,18.09502,16.89074,16.34601,15.99177,15.8051,152,4858,301,453,1
4438,351.95671,0.45747,SN,,,,,,,,,0,1,,19.6,,10/29/2007 0:00,,,1.24E+18,3,0.027532486,351.95652,0.457887714,19.49211,18.40261,17.71802,17.36233,17.15209,232,4145,301,56,5
4408,358.95283,18.41522,SN,,,,,,,,,0,1,,14.4,,11/2/2007 0:00,,,1.24E+18,6,0.156216074,358.9517038,18.41759424,23.45203,22.71298,22.74078,22.37534,22.40268,332,7912,301,150,6
4389,348.43717,-0.06764,SN,,,,,,,,,0,1,,21.8,,10/13/2007 0:00,,,1.24E+18,3,0.07515566,348.4381684,-0.066883595,20.21635,19.06078,18.27104,17.89541,17.63785,242,4874,301,344,3
4349,7.84671,0.31892,SN,,,,,,,,,0,1,,21,,10/8/2007 0:00,,,1.24E+18,3,0.034865737,7.846554842,0.319479999,20.3824,19.43019,18.83625,18.48314,18.1485,257,2728,301,465,4
4347,2.91362,-0.47336,SN,,,,,,,,,0,1,,20.5,,10/8/2007 0:00,,,1.24E+18,3,0.032534531,2.913921785,-0.473810509,21.69918,20.91423,20.87375,20.7111,21.38497,216,2728,301,432,2
4335,29.66721,-0.24906,SN,,,,,,,,,0,1,,20.5,,10/3/2007 0:00,,,1.24E+18,3,0.048489675,29.6679847,-0.249290173,21.92008,20.89729,20.92889,20.8101,20.79296,118,4263,301,314,3
4333,322.17471,-0.06725,SN,,,,,,,,,0,1,,20.6,,9/30/2007 0:00,,,1.24E+18,3,0.024135246,322.1743332,-0.067109252,23.99963,21.0163,22.05169,20.52239,22.30539,1059,4207,301,119,3
4327,312.37329,0.00389,SN,,,,,,,,,0,1,,17.9,,10/6/2007 0:00,,,1.24E+18,3,0.066334772,312.3725235,0.004686722,21.08732,19.86491,19.72259,20.18025,20.83204,1327,2583,301,63,4
4325,57.28971,-0.73589,SN,,,,,,,,,0,1,,19,,10/3/2007 0:00,,,1.24E+18,3,0.015874965,57.28945906,-0.735973921,23.50771,21.57258,21.38124,21.21038,20.578,575,4136,301,200,2
4322,54.01904,-0.20122,SN,,,,,,,,,0,1,,21.8,,9/22/2007 0:00,,,1.24E+18,6,0.088697503,54.02032323,-0.20048605,24.5216,24.02853,24.25473,22.88668,22.82682,15,2820,301,227,3
4321,16.54804,-0.61414,SN,,,,,,,,,0,1,,20.7,,9/22/2007 0:00,,,1.24E+18,6,0.063248058,16.5478496,-0.615176798,23.05251,22.43172,22.3684,21.95996,22.83369,130,4858,301,465,2
4319,32.57017,-0.26586,SN,,,,,,,,,0,1,,20.2,,9/19/2007 0:00,,,1.24E+18,3,0.096797007,32.56906308,-0.267033646,25.2715,24.01204,23.31668,24.04087,22.52286,138,4263,301,333,3
4310,312.03925,-1.01539,SN,,,,,,,,,0,1,,22,,9/13/2007 0:00,,,1.24E+18,3,0.053068891,312.038413,-1.015103805,24.18145,21.10034,20.06952,19.50419,19.17405,371,4207,301,51,1
4283,341.88329,0.41458,SN,,,,,,,,,0,1,,20.6,,9/3/2007 0:00,,,1.24E+18,3,0.073442468,341.8821658,0.41506428,20.19419,19.14355,18.71663,18.48675,18.35132,203,4207,301,250,4
4263,21.33379,8.90353,SN,,,,,,,,,0,1,,18.6,,9/14/2007 0:00,,,1.24E+18,6,0.017595906,21.33400579,8.903731385,21.83719,20.52768,20.59932,19.31792,19.76814,275,7784,301,337,2
4254,21.79062,14.77958,SN,,,,,,,,,0,1,,18.4,,9/10/2007 0:00,,,1.24E+18,6,0.074817396,21.78933824,14.77944247,22.31784,20.85552,20.60083,20.39256,20.20005,149,1043,301,142,4
4244,348.93567,0.45711,SN,,,,,,,,,0,1,,20.4,,9/4/2007 0:00,,,1.24E+18,3,0.008200379,348.9355618,0.457193562,22.43038,22.47459,22.38331,22.12178,22.29589,209,4145,301,36,5
4238,30.8965,0.78619,SN,,,,,,,,,0,1,,20.4,,9/3/2007 0:00,,,1.24E+18,3,0.059755576,30.89562031,0.786657071,19.72066,18.90603,18.78687,18.6038,18.77255,77,2700,301,72,5
4234,257.91796,36.50103,SN,,,,,,,,,0,1,,19.4,,9/2/2007 0:00,,,1.24E+18,3,0.016094728,257.9178699,36.50128829,24.82915,21.24787,20.83431,20.44831,23.84393,834,2207,301,130,5
4228,314.48112,-7.39003,SN,,,,,,,,,0,1,,18.3,,8/31/2007 0:00,,,1.24E+18,6,0.014252546,314.4808844,-7.389987195,21.85506,21.54144,21.25447,21.09143,22.2227,540,1659,301,63,1
4224,257.81446,21.26056,SN,,,,,,,,,0,1,,19.8,,8/26/2007 0:00,,,1.24E+18,6,0.121221725,257.8166203,21.26039037,20.67605,19.10972,18.48869,18.21685,18.11157,613,3185,301,154,1
4214,342.01029,23.25494,SN,,,,,,,,,0,1,,19.6,,8/20/2007 0:00,,,1.24E+18,3,0.044013387,342.0099334,23.25428368,19.72555,18.35988,17.68911,17.26213,17.1261,106,4836,301,255,4
4211,182.89417,57.73775,SN,,,,,,,,,0,1,,16.7,,8/24/2007 0:00,,,1.24E+18,6,0.051849308,182.895035,57.73848045,20.70006,20.47634,20.97304,23.47482,22.8269,107,3058,301,17,6
4207,333.00179,7.53036,SN,,,,,,,,,0,1,,18.5,,8/15/2007 0:00,,,1.24E+18,3,0.079550592,333.0010955,7.529226966,21.84531,21.64456,21.76959,21.45584,21.30045,268,5640,301,183,6
4201,304.82842,6.51981,SN,,,,,,,,,0,1,,19,,8/5/2007 0:00,,,1.24E+18,6,0.097209579,304.8273074,6.520994453,24.46939,21.17625,19.57507,18.73871,18.27504,765,4832,301,376,2
4196,32.6295,2.33314,SN,,,,,,,,,0,1,,19.1,,7/29/2007 0:00,,,1.24E+18,6,0.007971556,32.62958002,2.333033889,23.19604,22.51626,21.22159,21.75521,21.51382,346,7717,301,547,4
4187,240.52254,29.72633,SN,,,,,,,,,0,1,,16.5,,7/18/2007 0:00,,,1.24E+18,3,0.086526742,240.5212948,29.72728414,18.21002,17.17242,16.72803,16.49114,16.30893,313,3992,301,124,4
4186,221.95612,29.50458,SN,,,,,,,,,0,1,,20,,7/18/2007 0:00,,,1.24E+18,3,0.062643519,221.9571535,29.5040499,18.97626,18.64139,24.75236,24.30537,22.71054,125,4570,301,93,4
4177,160.57587,-0.37733,SN,,,,,,,,,0,1,,16.3,,2/26/2007 0:00,,,1.24E+18,3,0.061306835,160.5749626,-0.376860306,15.40983,13.77564,13.14776,12.80023,12.55791,35,2141,301,120,3
4174,17.86008,-2.688,SN,,,,,,,,,0,1,,19.9,,7/8/2007 0:00,,,1.24E+18,3,0.150615647,17.86203539,-2.689576794,21.791,23.73663,23.23275,23.84723,23.07648,173,7907,301,191,3
4173,17.48587,-3.52656,SN,,,,,,,,,0,1,,19.5,,7/8/2007 0:00,,,1.24E+18,3,0.113453762,17.48397687,-3.526488608,23.05058,22.9231,22.02909,21.53852,21.68025,844,7907,301,188,1
4168,211.90279,38.68036,SN,,,,,,,,,0,1,,18.1,,7/3/2007 0:00,,,1.24E+18,3,0.119759783,211.9052619,38.67984982,17.74221,16.93396,16.68049,16.49413,16.36198,154,3893,301,313,2
4166,216.48371,46.44914,SN,,,,,,,,,0,1,,18.7,,6/30/2007 0:00,,,1.24E+18,3,0.038704852,216.4828714,46.44885322,21.22484,20.2727,24.50722,20.38947,23.21769,156,3664,301,45,6
4162,355.557,11.07458,SN,,,,,,,,,0,1,,19.8,,6/30/2007 0:00,,,1.24E+18,6,0.096395411,355.5562099,11.07598707,24.63462,22.298,24.80203,20.68047,22.8269,18,7880,301,14,6
4157,228.99637,4.56758,SN,,,,,,,,,0,1,,19.5,,6/28/2007 0:00,,,1.24E+18,3,0.140520395,228.9977331,4.565672428,19.37968,18.09101,17.5208,17.26394,17.07748,770,3910,301,125,1
4155,9.08187,6.06122,SN,,,,,,,,,0,1,,19.8,,6/26/2007 0:00,,,1.24E+18,3,0.019092341,9.081620744,6.061020453,20.81511,20.22233,20.41315,20.29373,20.63087,104,7718,301,49,6
4154,17.351,19.93094,SN,,,,,,,,,0,1,,19.2,,6/26/2007 0:00,,,1.24E+18,6,0.169812001,17.34868102,19.92913522,22.35448,22.17019,22.26853,22.9689,22.34402,215,4829,301,72,6
4153,216.94321,6.59339,SN,,,,,,,,,0,1,,18.7,,6/26/2007 0:00,,,1.24E+18,6,0.073528121,216.9423953,6.594310213,22.14026,22.5659,24.4233,24.3618,22.82689,281,3910,301,44,4
4152,242.67367,15.29403,SN,,,,,,,,,0,1,,20.1,,6/17/2007 0:00,,,1.24E+18,3,0.083155176,242.673779,15.29541192,19.4074,18.21296,17.77931,17.53592,17.49431,692,4678,301,271,6
4147,239.92471,2.2845,SN,,,,,,,,,0,1,,18.2,,6/5/2007 0:00,,,1.24E+18,3,0.032869941,239.9245852,2.285033461,25.95014,20.80256,20.44309,20.53992,22.09284,501,2190,301,387,2
4146,355.97962,27.10675,SN,,,,,,,,,0,1,,17.9,,6/4/2007 0:00,,,1.24E+18,6,0.060551842,355.9806221,27.10722205,22.49687,22.32752,22.18922,22.52091,22.54454,437,8110,301,206,3
4142,210.57042,13.10081,SN,,,,,,,,,0,1,,18.8,,5/30/2007 0:00,,,1.24E+18,3,0.05039806,210.5699392,13.10011266,22.54304,22.39411,22.84076,22.80036,22.65675,147,4381,301,261,2
4138,233.71825,7.01489,SN,,,,,,,,,0,1,,19.7,,5/26/2007 0:00,,,1.24E+18,3,0.102088834,233.7189025,7.013316569,18.73558,17.31551,16.52572,16.09194,15.82717,282,3903,301,348,4
4130,219.16117,14.67061,SN,,,,,,,,,0,1,,19,,5/6/2007 0:00,,,1.24E+18,3,0.095045904,219.1597362,14.66984495,23.03598,22.68491,24.56302,24.20422,22.62079,179,5326,301,127,4
4124,235.26196,0.24956,SN,,,,,,,,,0,1,,19.4,,4/27/2007 0:00,,,1.24E+18,3,0.039398514,235.2615901,0.249017475,21.89656,20.33981,19.85181,19.6701,19.39347,753,756,301,798,4
4123,229.65329,9.85478,SN,,,,,,,,,0,1,,18.5,,4/27/2007 0:00,,,1.24E+18,3,0.041490704,229.6538569,9.854372342,18.66715,17.57558,17.14537,16.9033,16.70884,361,3996,301,170,1
4078,236.18367,4.47031,SN,,,,,,,,,0,1,,19.1,,4/22/2007 0:00,,,1.24E+18,3,0.134204234,236.1853614,4.468840469,17.55178,16.24374,15.59688,15.23067,14.95249,309,2391,301,194,3
